,date,PSF
206,2008-01-11,0.4090484161539873
207,2008-01-11,0.44113578378698676
208,2008-01-11,0.47370310821020095
209,2008-01-11,0.5079377469150927
210,2008-01-11,0.5279450624957982
211,2008-01-11,0.5473342001118987
212,2008-01-11,0.5571186183807955
213,2008-01-11,0.5627273442049092
214,2008-01-11,0.5718513091129118
215,2008-01-11,0.576303216006764
216,2008-01-11,0.5833248060858338
217,2008-01-11,0.5912044385747608
218,2008-01-11,0.594710333770521
219,2008-01-11,0.5977470974123127
220,2008-01-11,0.5959630984788834
221,2008-01-11,0.5948654195234845
222,2008-01-11,0.5981761186172413
223,2008-01-11,0.5983938767905795
224,2008-01-11,0.5967574429196688
225,2008-01-11,0.5836738344923933
226,2008-01-11,0.5725322734477467
227,2008-01-11,0.5425668800187788
228,2008-01-11,0.5287730221438754
229,2008-01-11,0.5035906738880488
230,2008-01-11,0.4953105076580001
231,2008-01-11,0.48700219581371024
232,2008-01-11,0.4704361658608513
233,2008-01-11,0.43939930194318694
234,2008-01-11,0.40252228004544327
235,2008-01-11,0.3950876217411766
236,2008-01-11,0.3673676102094513
237,2008-01-11,0.36530318068230905
238,2008-01-11,0.3467587533430039
239,2008-01-11,0.32956725263480563
240,2008-01-12,0.2335946708691374
241,2008-01-12,0.21270513044029848
242,2008-01-12,0.19476822029697616
243,2008-01-12,0.16782952493925532
244,2008-01-12,0.14171924502903266
245,2008-01-12,0.1081907661114651
246,2008-01-12,0.09300498568599909
247,2008-01-12,0.08016448281769133
248,2008-01-12,0.07343124930443116
249,2008-01-12,0.07240310482968877
250,2008-01-12,0.07369896803212779
251,2008-01-12,0.0809869474239167
252,2008-01-12,0.08542225562219093
253,2008-01-12,0.10339930156335413
254,2008-01-12,0.1272584386514871
255,2008-01-12,0.1627957266525293
256,2008-01-12,0.2011663781836166
257,2008-01-12,0.24317342256366667
258,2008-01-12,0.26690620179683733
259,2008-01-12,0.297663293750952
260,2008-01-12,0.30388223358428895
261,2008-01-12,0.3148640874496769
262,2008-01-12,0.31507521146244377
263,2008-01-12,0.31519257981332743
264,2008-01-12,0.3129306751870773
265,2008-01-12,0.3121311270362364
266,2008-01-12,0.3042509247980334
267,2008-01-12,0.2998210607440091
268,2008-01-12,0.2928020660628085
269,2008-01-12,0.2912601980372517
270,2008-01-12,0.2900696753986442
271,2008-01-12,0.2909563317566473
272,2008-01-12,0.2967140914569135
273,2008-01-12,0.2976705105751164
274,2008-01-12,0.31584253687322356
275,2008-01-12,0.319205830282326
276,2008-01-12,0.34867541535671814
277,2008-01-12,0.3746788988037924
278,2008-01-12,0.3760107826949673
279,2008-01-12,0.37009741839006344
280,2008-01-12,0.3486239480054409
281,2008-01-12,0.32708894469899574
282,2008-01-12,0.3054415108687272
283,2008-01-12,0.2880343410678697
284,2008-01-12,0.26490707845105693
285,2008-01-12,0.26037959735438837
286,2008-01-12,0.24468199178269615
287,2008-01-12,0.2379046342266623
288,2008-01-13,0.32005095837525743
289,2008-01-13,0.28824869328003533
290,2008-01-13,0.2589031870635008
291,2008-01-13,0.21624264026372564
292,2008-01-13,0.18013421013948616
293,2008-01-13,0.15922327220683274
294,2008-01-13,0.15067931206193408
295,2008-01-13,0.14258545384518095
296,2008-01-13,0.14403831449932147
297,2008-01-13,0.15526921223046597
298,2008-01-13,0.16645225102241512
299,2008-01-13,0.190462625017235
300,2008-01-13,0.20645206870264676
301,2008-01-13,0.24435520904670704
302,2008-01-13,0.29015735335508264
303,2008-01-13,0.33712292568532287
304,2008-01-13,0.3865885578392372
305,2008-01-13,0.4372483844759276
306,2008-01-13,0.45000621026710985
307,2008-01-13,0.4759457553109179
308,2008-01-13,0.494960567652599
309,2008-01-13,0.5118171697362859
310,2008-01-13,0.5322176123175235
311,2008-01-13,0.5333685058553133
312,2008-01-13,0.5425551431836906
313,2008-01-13,0.5510136409371693
314,2008-01-13,0.5611039006174943
315,2008-01-13,0.559143963107595
316,2008-01-13,0.5617693677720184
317,2008-01-13,0.5486389259542446
318,2008-01-13,0.5398966930612514
319,2008-01-13,0.5218071535440114
320,2008-01-13,0.5152960588163573
321,2008-01-13,0.5010773958811685
322,2008-01-13,0.48481447254321264
323,2008-01-13,0.47620670047938707
324,2008-01-13,0.4617806488076859
325,2008-01-13,0.4353157949312827
326,2008-01-13,0.4276993866079293
327,2008-01-13,0.4245270226384177
328,2008-01-13,0.40468607384634314
329,2008-01-13,0.37843202720210956
330,2008-01-13,0.3525904790337965
331,2008-01-13,0.3396195670133403
332,2008-01-13,0.3224450448335706
333,2008-01-13,0.3160558764510091
334,2008-01-13,0.29037955557277473
335,2008-01-13,0.2639431891601782
336,2008-01-14,0.2577338338770641
337,2008-01-14,0.23882381734294017
338,2008-01-14,0.21776797279789067
339,2008-01-14,0.18673984541562647
340,2008-01-14,0.15959888898891167
341,2008-01-14,0.1345085741568566
342,2008-01-14,0.11925011879272415
343,2008-01-14,0.11480216208455311
344,2008-01-14,0.11675735175978466
345,2008-01-14,0.13703161379203474
346,2008-01-14,0.17125668070908723
347,2008-01-14,0.23597529863408312
348,2008-01-14,0.29716431979343183
349,2008-01-14,0.3464538994210208
350,2008-01-14,0.39755767469367437
351,2008-01-14,0.4212853393255764
352,2008-01-14,0.44574258659334376
353,2008-01-14,0.48236793109224363
354,2008-01-14,0.5000424271774963
355,2008-01-14,0.5149231007123005
356,2008-01-14,0.522201268033989
357,2008-01-14,0.5308646097958133
358,2008-01-14,0.538164579371202
359,2008-01-14,0.5382784152765735
360,2008-01-14,0.5396223018098656
361,2008-01-14,0.5498592147259677
362,2008-01-14,0.5515099306159332
363,2008-01-14,0.5579490470943357
364,2008-01-14,0.5591660696074087
365,2008-01-14,0.5579349551436394
366,2008-01-14,0.5627850406630059
367,2008-01-14,0.5644649274880097
368,2008-01-14,0.5589857245900369
369,2008-01-14,0.5477896955145919
370,2008-01-14,0.5334664268402047
371,2008-01-14,0.50142820942616
372,2008-01-14,0.48195493875765044
373,2008-01-14,0.4669963994124746
374,2008-01-14,0.46852644217785516
375,2008-01-14,0.4574739520886439
376,2008-01-14,0.432625856817449
377,2008-01-14,0.4001872574434896
378,2008-01-14,0.3658429989778698
379,2008-01-14,0.35697595316205155
380,2008-01-14,0.32976161302857065
381,2008-01-14,0.3303106236589527
382,2008-01-14,0.3142703581102101
383,2008-01-14,0.30327567842895065
384,2008-01-15,0.2665104161562664
385,2008-01-15,0.24147509454989247
386,2008-01-15,0.21751805535456073
387,2008-01-15,0.17570782820312103
388,2008-01-15,0.14296718567027403
389,2008-01-15,0.11814330466734817
390,2008-01-15,0.1061382758703206
391,2008-01-15,0.10257981180801584
392,2008-01-15,0.11092344203010034
393,2008-01-15,0.13694857594966767
394,2008-01-15,0.17380847365308427
395,2008-01-15,0.25084936949645936
396,2008-01-15,0.3202482813513086
397,2008-01-15,0.3658997588821064
398,2008-01-15,0.412917399839027
399,2008-01-15,0.4323357213424661
400,2008-01-15,0.4456860231386576
401,2008-01-15,0.47158831284704855
402,2008-01-15,0.4808329379273358
403,2008-01-15,0.4907205884978256
404,2008-01-15,0.49456905475176605
405,2008-01-15,0.49694861279345415
406,2008-01-15,0.5007626092161884
407,2008-01-15,0.4984343922313547
408,2008-01-15,0.4993386479545812
409,2008-01-15,0.5019687369076364
410,2008-01-15,0.5003058605929875
411,2008-01-15,0.5052179222611298
412,2008-01-15,0.5041794275311205
413,2008-01-15,0.5020882575813688
414,2008-01-15,0.5066505566260512
415,2008-01-15,0.5051910173708957
416,2008-01-15,0.5038158323448184
417,2008-01-15,0.49468341634580293
418,2008-01-15,0.48554422659764346
419,2008-01-15,0.45548283022573094
420,2008-01-15,0.441139772221836
421,2008-01-15,0.4256994084483183
422,2008-01-15,0.42963020366257626
423,2008-01-15,0.4304593151537734
424,2008-01-15,0.40710133617600247
425,2008-01-15,0.3727553935315225
426,2008-01-15,0.34474199264871513
427,2008-01-15,0.342927942669549
428,2008-01-15,0.32075155987855997
429,2008-01-15,0.3184047629899987
430,2008-01-15,0.3014238921320284
431,2008-01-15,0.2875104248924219
432,2008-01-16,0.22138177873445017
433,2008-01-16,0.19824129793443104
434,2008-01-16,0.17625923136264662
435,2008-01-16,0.13744107368111597
436,2008-01-16,0.10721086078860145
437,2008-01-16,0.08474382363297214
438,2008-01-16,0.07203841477519413
439,2008-01-16,0.06660961577248323
440,2008-01-16,0.07006206848614209
441,2008-01-16,0.08571444849979329
442,2008-01-16,0.10277524872404657
443,2008-01-16,0.14896869683527075
444,2008-01-16,0.19736160505208084
445,2008-01-16,0.23334970412920103
446,2008-01-16,0.27792415269736404
447,2008-01-16,0.3111444097910275
448,2008-01-16,0.3358854302575609
449,2008-01-16,0.35870252136844666
450,2008-01-16,0.3723970149695926
451,2008-01-16,0.3803345339849746
452,2008-01-16,0.3868185086470849
453,2008-01-16,0.3837464205501727
454,2008-01-16,0.38144394977546187
455,2008-01-16,0.3741083138953871
456,2008-01-16,0.36392962912740623
457,2008-01-16,0.35543398372112367
458,2008-01-16,0.34792058606689547
459,2008-01-16,0.342858933497725
460,2008-01-16,0.33912730363876065
461,2008-01-16,0.3352220142004311
462,2008-01-16,0.33564681926071616
463,2008-01-16,0.3361183437616443
464,2008-01-16,0.32807416768177006
465,2008-01-16,0.3267220386996499
466,2008-01-16,0.3250048143813834
467,2008-01-16,0.30792213578492655
468,2008-01-16,0.29895701697510996
469,2008-01-16,0.2881085349581064
470,2008-01-16,0.28804221614236447
471,2008-01-16,0.29612331197533215
472,2008-01-16,0.3067675958517695
473,2008-01-16,0.2911480333964237
474,2008-01-16,0.2664355003936968
475,2008-01-16,0.27747860876342767
476,2008-01-16,0.2641934230422561
477,2008-01-16,0.2696192593487311
478,2008-01-16,0.256926384975028
479,2008-01-16,0.24164935578449356
480,2008-01-17,0.23035715997181924
481,2008-01-17,0.2093868990193994
482,2008-01-17,0.18668983160179628
483,2008-01-17,0.15030187906418996
484,2008-01-17,0.11584971008567066
485,2008-01-17,0.09188343126632793
486,2008-01-17,0.0768169468089328
487,2008-01-17,0.07135574461102653
488,2008-01-17,0.07144678370836134
489,2008-01-17,0.08668992483349602
490,2008-01-17,0.10255385109592319
491,2008-01-17,0.1426994210000675
492,2008-01-17,0.1845870770090733
493,2008-01-17,0.22099490167629565
494,2008-01-17,0.2606629353959225
495,2008-01-17,0.2938090145523289
496,2008-01-17,0.31659891660621275
497,2008-01-17,0.3445857606810638
498,2008-01-17,0.36070692004004
499,2008-01-17,0.3733916107423223
500,2008-01-17,0.38005897215780315
501,2008-01-17,0.3791122387427644
502,2008-01-17,0.38020327411083116
503,2008-01-17,0.3746840092821481
504,2008-01-17,0.3714388382957287
505,2008-01-17,0.3726992099856538
506,2008-01-17,0.36916584945628833
507,2008-01-17,0.3695637934279732
508,2008-01-17,0.3676322915864917
509,2008-01-17,0.3682187534735283
510,2008-01-17,0.3705595597764884
511,2008-01-17,0.3726615892337692
512,2008-01-17,0.37639277365239016
513,2008-01-17,0.37324893174600504
514,2008-01-17,0.37130959150116405
515,2008-01-17,0.35329857379325297
516,2008-01-17,0.34391763466205433
517,2008-01-17,0.3327515847576116
518,2008-01-17,0.3363414713557516
519,2008-01-17,0.3410822687913412
520,2008-01-17,0.34368990763742696
521,2008-01-17,0.3261971027938537
522,2008-01-17,0.29827669490309555
523,2008-01-17,0.30540788402473795
524,2008-01-17,0.28891554161039534
525,2008-01-17,0.29256882576435234
526,2008-01-17,0.27982702204795035
527,2008-01-17,0.2643631116763485
528,2008-01-18,0.2887229525774888
529,2008-01-18,0.2694877612157994
530,2008-01-18,0.24649108513307638
531,2008-01-18,0.21212358089699057
532,2008-01-18,0.18073814437218766
533,2008-01-18,0.1496610561556282
534,2008-01-18,0.13008720582420508
535,2008-01-18,0.11914072693170652
536,2008-01-18,0.11778586315306092
537,2008-01-18,0.1298481390279394
538,2008-01-18,0.15440114223334891
539,2008-01-18,0.19916839395655556
540,2008-01-18,0.2504558563958345
541,2008-01-18,0.3056374411876311
542,2008-01-18,0.3613655294850947
543,2008-01-18,0.3932306949004022
544,2008-01-18,0.42388138275870324
545,2008-01-18,0.4483607743576362
546,2008-01-18,0.4638180722191393
547,2008-01-18,0.4818358233275866
548,2008-01-18,0.49240057020507544
549,2008-01-18,0.49697725219040123
550,2008-01-18,0.5046556492349977
551,2008-01-18,0.5051456336124726
552,2008-01-18,0.5028440744366035
553,2008-01-18,0.5062707744829811
554,2008-01-18,0.5150818330885312
555,2008-01-18,0.5226599542605281
556,2008-01-18,0.5277548801874248
557,2008-01-18,0.5287706291969159
558,2008-01-18,0.531895134227232
559,2008-01-18,0.5331210067697609
560,2008-01-18,0.5361889926718849
561,2008-01-18,0.5282861144124917
562,2008-01-18,0.5155485716955397
563,2008-01-18,0.49545807272051867
564,2008-01-18,0.48759781170698024
565,2008-01-18,0.4772039896123312
566,2008-01-18,0.467248418660884
567,2008-01-18,0.443692704588419
568,2008-01-18,0.4344080703845467
569,2008-01-18,0.41072382087538567
570,2008-01-18,0.3810672315540824
571,2008-01-18,0.36894547385477555
572,2008-01-18,0.3420441920328541
573,2008-01-18,0.3424708202908228
574,2008-01-18,0.32309410320894194
575,2008-01-18,0.3006038202828464
576,2008-01-19,0.294668628123508
577,2008-01-19,0.2712752925947408
578,2008-01-19,0.24523148343340034
579,2008-01-19,0.21863501747421044
580,2008-01-19,0.18303594320283423
581,2008-01-19,0.15309903723767332
582,2008-01-19,0.13297777180174103
583,2008-01-19,0.11663964155933554
584,2008-01-19,0.10699777455932746
585,2008-01-19,0.10225689083262024
586,2008-01-19,0.10528168973961322
587,2008-01-19,0.11818081335127667
588,2008-01-19,0.12576189721950964
589,2008-01-19,0.15070096253442716
590,2008-01-19,0.18404895741579963
591,2008-01-19,0.2261175347176722
592,2008-01-19,0.27429496375824863
593,2008-01-19,0.32031703128721173
594,2008-01-19,0.3472536375642535
595,2008-01-19,0.37751587036608675
596,2008-01-19,0.3840013263763149
597,2008-01-19,0.3910986931091105
598,2008-01-19,0.3868250037888328
599,2008-01-19,0.3871110179254517
600,2008-01-19,0.386143583654577
601,2008-01-19,0.3799629435070803
602,2008-01-19,0.37682932248834583
603,2008-01-19,0.3714429128317793
604,2008-01-19,0.3681765402317057
605,2008-01-19,0.36578131427484023
606,2008-01-19,0.3702538460924886
607,2008-01-19,0.36689118586474834
608,2008-01-19,0.3696789690728699
609,2008-01-19,0.36431250064096793
610,2008-01-19,0.36797256999084993
611,2008-01-19,0.35967303228541264
612,2008-01-19,0.3610204893234684
613,2008-01-19,0.38717482984437873
614,2008-01-19,0.38755599211011216
615,2008-01-19,0.37978005398944137
616,2008-01-19,0.3653198173611721
617,2008-01-19,0.3440100549352252
618,2008-01-19,0.32046345685117816
619,2008-01-19,0.30822581214910577
620,2008-01-19,0.28355111049831416
621,2008-01-19,0.2836707578463022
622,2008-01-19,0.2662654872096985
623,2008-01-19,0.25534909107897985
624,2008-01-20,0.28611255146260345
625,2008-01-20,0.2551725066347304
626,2008-01-20,0.23015139765194936
627,2008-01-20,0.19062675064011336
628,2008-01-20,0.15896046578142833
629,2008-01-20,0.13441285627846616
630,2008-01-20,0.12461085167261303
631,2008-01-20,0.11943422369951884
632,2008-01-20,0.12922718820755746
633,2008-01-20,0.15492751467389268
634,2008-01-20,0.18758869594646183
635,2008-01-20,0.24916153804956598
636,2008-01-20,0.31258116568422906
637,2008-01-20,0.35542198115497303
638,2008-01-20,0.4042141316052458
639,2008-01-20,0.43201880787940466
640,2008-01-20,0.45353728815297545
641,2008-01-20,0.48142605942029154
642,2008-01-20,0.49614465865751123
643,2008-01-20,0.5078947880475718
644,2008-01-20,0.5112478003689697
645,2008-01-20,0.510952898143643
646,2008-01-20,0.5131812632253052
647,2008-01-20,0.5057522267510961
648,2008-01-20,0.5015280673306904
649,2008-01-20,0.5060305303568112
650,2008-01-20,0.5048257763688513
651,2008-01-20,0.5057246506582315
652,2008-01-20,0.5005008098416213
653,2008-01-20,0.4958020875613478
654,2008-01-20,0.4985194875902911
655,2008-01-20,0.4979810745243448
656,2008-01-20,0.49732160865289626
657,2008-01-20,0.48722823449512803
658,2008-01-20,0.48147832480038844
659,2008-01-20,0.4598337394126341
660,2008-01-20,0.4469939460720916
661,2008-01-20,0.4256665209627853
662,2008-01-20,0.417881619090703
663,2008-01-20,0.42412090512649014
664,2008-01-20,0.4256992245712352
665,2008-01-20,0.392233101977144
666,2008-01-20,0.36247585664652415
667,2008-01-20,0.3695505095267778
668,2008-01-20,0.35141333919795253
669,2008-01-20,0.35015688980707155
670,2008-01-20,0.32768764977284104
671,2008-01-20,0.3083624001941706
672,2008-01-21,0.2857585089205645
673,2008-01-21,0.264876438474485
674,2008-01-21,0.23120682012673505
675,2008-01-21,0.19413038598234472
676,2008-01-21,0.15142103047133088
677,2008-01-21,0.13343774919408974
678,2008-01-21,0.11912526792459716
679,2008-01-21,0.11296219485653147
680,2008-01-21,0.12001730499476404
681,2008-01-21,0.14632785196546416
682,2008-01-21,0.1780562393812979
683,2008-01-21,0.23718719340367084
684,2008-01-21,0.30094736029462876
685,2008-01-21,0.34760840163677575
686,2008-01-21,0.4002249370142176
687,2008-01-21,0.4359178301896468
688,2008-01-21,0.45952016855462585
689,2008-01-21,0.48245029792189653
690,2008-01-21,0.49793503889678303
691,2008-01-21,0.5052569814227552
692,2008-01-21,0.5144095289426935
693,2008-01-21,0.512321112971026
694,2008-01-21,0.5123363064749726
695,2008-01-21,0.5008400953076588
696,2008-01-21,0.49364235755413477
697,2008-01-21,0.49673191815209794
698,2008-01-21,0.4959159420405457
699,2008-01-21,0.4895243049343706
700,2008-01-21,0.48490003008276195
701,2008-01-21,0.4786691568508362
702,2008-01-21,0.47565841194923764
703,2008-01-21,0.4765963138361333
704,2008-01-21,0.47465745704945084
705,2008-01-21,0.4651153913208954
706,2008-01-21,0.45674795830346904
707,2008-01-21,0.4358223020377653
708,2008-01-21,0.4257747735531503
709,2008-01-21,0.40876101581737945
710,2008-01-21,0.4071417883746078
711,2008-01-21,0.4080246148779769
712,2008-01-21,0.4018896492509506
713,2008-01-21,0.3743555662795031
714,2008-01-21,0.34415904437093425
715,2008-01-21,0.35350511634849974
716,2008-01-21,0.31858242961602323
717,2008-01-21,0.328714755594653
718,2008-01-21,0.32440032920113177
719,2008-01-21,0.30464455792583917
720,2008-01-22,0.2827670676941906
721,2008-01-22,0.25818849080416534
722,2008-01-22,0.23302403544296305
723,2008-01-22,0.19010072564895666
724,2008-01-22,0.15390501538892803
725,2008-01-22,0.1319170614350878
726,2008-01-22,0.11889099231278002
727,2008-01-22,0.11423238298611461
728,2008-01-22,0.12319038815064765
729,2008-01-22,0.1513742026969327
730,2008-01-22,0.1804709998432376
731,2008-01-22,0.24387020321979974
732,2008-01-22,0.30937970370758655
733,2008-01-22,0.3535846644168625
734,2008-01-22,0.3988460352694337
735,2008-01-22,0.4242387430972841
736,2008-01-22,0.44118171640387943
737,2008-01-22,0.46693637780758207
738,2008-01-22,0.48238597054266014
739,2008-01-22,0.4916174823821316
740,2008-01-22,0.496037502281032
741,2008-01-22,0.49629643981583754
742,2008-01-22,0.4986319776990366
743,2008-01-22,0.49219457059869093
744,2008-01-22,0.49213195238589014
745,2008-01-22,0.49543572503769706
746,2008-01-22,0.49435710826522256
747,2008-01-22,0.48870883093471607
748,2008-01-22,0.4890412390223559
749,2008-01-22,0.4855557299440522
750,2008-01-22,0.49022144746268675
751,2008-01-22,0.4915351401005331
752,2008-01-22,0.4897617547821905
753,2008-01-22,0.4809717442613633
754,2008-01-22,0.4780015056845514
755,2008-01-22,0.46078134919233155
756,2008-01-22,0.4557662126633126
757,2008-01-22,0.44142792940252995
758,2008-01-22,0.4420343868919901
759,2008-01-22,0.44705688946522193
760,2008-01-22,0.44037583315657536
761,2008-01-22,0.4060726401839608
762,2008-01-22,0.3707595256788442
763,2008-01-22,0.3694571195299797
764,2008-01-22,0.3467104631036067
765,2008-01-22,0.34532191615471985
766,2008-01-22,0.32875531653397755
767,2008-01-22,0.3123517736213574
768,2008-01-23,0.2965325390933466
769,2008-01-23,0.2712578440231593
770,2008-01-23,0.24358393475117346
771,2008-01-23,0.20541353442254207
772,2008-01-23,0.1689981044441584
773,2008-01-23,0.1422736111221896
774,2008-01-23,0.13141193456657468
775,2008-01-23,0.12681493631912344
776,2008-01-23,0.13225100916840543
777,2008-01-23,0.15716766425017015
778,2008-01-23,0.19046544997658338
